	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-1_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-2_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-3_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-4_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-5_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-6_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-7_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-8_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Adal-9_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Control_1_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Control_2_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-10_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-1_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-2_1_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-2_2_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-3_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-4_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-5_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-6_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-7_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-8_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tj2-9_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-10_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-2_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-3_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-4_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-5_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-6_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-7_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Tjor-9_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-10_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-1_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-2_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-3_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-4_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-5_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-6_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-7_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-8_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/ULL-9_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-10_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-1_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-2_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-3_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-4_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-5_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-6_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-7_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-8_RunId0094_LaneId7.R1.fq.report	/ebio/abt6_projects9/metagenomic_controlled/data/processed_reads/swedish_samples/centrifuge_output/Var-9_RunId0094_LaneId7.R1.fq.report
Geodermatophilaceae	109	10	28	280	0	1204	89	0	3	1	0	10	15	32	20	32	75	20	105	84	36	35	286	75	0	2	85	24	28	222	64	28	476	279	80	0	0	18	57	10	263	18	103	29	145	23	245	52	87	111
Methylophilaceae	9	8	0	7	0	63	2	0	0	0	0	1	19	8	2	0	21	0	37	12	2	29	40	23	0	0	6	7	8	19	508	94	2042	126	256	0	0	8	102	0	22	5	28	10	34	4	5	21	8	21
Leptotrichiaceae	8	31	0	11	0	126	3	0	0	0	0	0	1	0	0	1	3	0	6	3	1	7	66	27	0	0	10	4	3	14	12	2	14	2	2	0	0	0	2	0	8	0	4	4	11	2	6	1	5	2
Phycisphaeraceae	9	1	1	16	0	78	6	0	0	0	0	1	1	1	0	5	5	1	14	5	1	2	19	8	0	0	7	2	1	11	12	1	37	10	3	0	0	0	7	0	23	0	7	2	7	1	17	6	14	6
Waddliaceae	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
Cellvibrionaceae	7	7	2	14	0	110	8	0	0	0	0	0	4	3	1	1	8	0	18	7	10	4	77	27	0	0	15	2	6	27	15	8	58	25	14	0	0	2	8	0	43	2	7	2	22	5	17	26	6	9
Bradyrhizobiaceae	550	81	73	1342	0	5067	424	1	22	8	3	49	299	136	174	201	566	84	1722	409	248	325	1602	356	0	7	505	135	93	1302	1134	705	7034	2598	1606	0	1	222	1209	67	2227	74	1343	237	1670	478	737	638	631	1514
Hymenobacteraceae	711	58	47	924	0	4745	1523	1	19	10	2	83	502	566	533	597	1905	46	2598	1892	682	318	3524	694	1	25	289	307	119	1858	2906	2290	12894	5037	1358	0	2	196	1277	425	1226	260	2191	1017	4144	2146	6752	3376	618	1665
Aphanothecaceae	1	3	0	6	0	19	3	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1	19	8	0	0	1	0	0	2	0	0	6	0	0	0	0	0	1	0	4	0	0	2	3	0	0	2	1	6
Conexibacteraceae	48	8	18	113	0	550	48	0	1	1	0	3	4	10	7	4	15	5	45	18	10	18	53	8	0	2	13	13	9	50	52	18	284	141	42	0	0	4	59	7	78	5	50	8	66	12	48	11	27	33
Bogoriellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrionaceae	45	86	5	43	0	414	15	0	0	0	0	0	6	6	7	9	24	1	29	11	11	12	595	258	0	2	98	14	6	121	21	10	108	34	25	0	0	0	36	1	82	2	51	15	60	31	59	53	38	49
Xanthobacteraceae	36	4	8	77	0	309	42	0	0	0	0	4	14	11	7	9	31	1	96	29	14	16	154	32	0	1	28	7	2	66	69	21	284	145	56	0	0	7	48	7	121	4	79	16	84	23	76	56	51	68
Desulfarculaceae	2	1	1	6	0	24	0	0	0	0	0	0	2	4	2	0	4	2	7	2	1	0	12	1	0	0	6	1	3	2	2	1	24	14	5	0	0	4	1	0	9	1	4	1	5	0	4	5	2	8
Hyellaceae	0	2	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	10	0	0	0	0	0	3	1	0	5	0	0	0	0	0	2	0	1	0	1	1	1	0	0	1	1	8
Bacillaceae	113	298	27	150	0	1369	47	0	0	1	0	3	36	22	17	20	62	4	58	36	42	36	919	386	0	4	106	30	16	191	81	31	408	49	46	0	1	2	130	5	153	1	76	15	118	48	73	117	38	94
Candidatus Paracaedibacteraceae	2	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	2
Chthonomonadaceae	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	3	0	0	5	0	3	4	2	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
Paenibacillaceae	58	106	9	79	0	554	55	0	1	1	0	1	19	14	21	16	35	6	52	21	28	28	589	248	0	0	115	17	24	122	35	20	289	76	31	0	2	7	52	3	117	2	62	20	118	39	79	56	54	59
Candidatus Midichloriaceae	0	1	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Chromobacteriaceae	28	6	8	55	0	223	25	0	0	0	0	3	13	7	4	3	28	2	53	17	20	11	120	33	0	2	39	20	7	55	40	15	305	83	35	0	0	7	27	5	250	4	49	10	68	15	70	69	38	58
Marinifilaceae	2	0	0	2	0	31	2	0	0	0	0	0	1	1	0	0	0	0	8	0	0	1	23	1	0	0	6	0	0	10	0	0	30	1	1	0	0	0	0	0	3	1	4	1	4	0	2	1	0	5
Phyllobacteriaceae	93	22	12	240	0	1012	100	0	1	3	0	10	62	40	13	21	91	7	238	73	58	50	530	158	0	4	140	37	25	240	194	140	1210	474	208	0	0	47	151	13	389	15	236	59	297	102	196	192	196	241
Pseudonocardiaceae	331	61	69	775	0	3570	351	1	3	7	0	28	111	106	67	86	271	44	493	309	178	179	997	283	0	5	313	76	60	556	411	195	2192	1166	394	0	0	73	301	31	925	48	411	102	627	121	727	319	321	433
Atopobiaceae	9	5	2	18	0	64	3	0	0	0	0	0	2	2	0	1	6	1	4	6	3	6	55	17	0	0	16	3	1	14	6	2	58	21	15	0	0	1	3	0	22	1	10	7	14	4	21	11	5	10
Candidatus Actinomarinaceae	0	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akkermansiaceae	0	0	0	1	0	8	1	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0	20	9	0	0	2	0	0	2	1	0	18	2	5	0	0	0	2	0	1	0	3	1	1	0	4	2	3	3
Pseudanabaenaceae	1	2	1	3	0	22	0	0	0	0	0	0	0	0	0	0	2	0	5	1	0	0	15	4	0	0	3	0	0	3	1	0	3	3	1	0	0	1	1	0	6	1	1	0	8	2	2	6	0	7
Roseiflexaceae	3	1	1	11	0	39	4	0	0	0	0	0	2	1	3	0	1	1	12	0	1	0	24	8	0	0	6	3	1	6	7	6	23	9	3	0	0	0	7	0	18	0	7	3	7	1	10	7	3	7
Caldilineaceae	1	0	0	10	0	13	5	0	0	0	0	0	0	1	2	1	0	0	7	0	1	1	20	8	0	0	1	1	0	4	0	2	31	6	1	0	0	0	2	0	3	0	2	1	6	0	6	4	1	5
Cytophagaceae	375	43	16	703	0	1027	149	1	6	2	1	8	218	104	42	59	269	5	481	114	96	129	547	139	0	1	121	82	17	228	509	255	2210	899	194	0	0	88	276	35	566	36	765	238	2370	567	122	83	40	373
Hyphomicrobiaceae	71	13	6	180	0	662	75	2	0	0	0	12	43	20	26	15	98	7	174	54	38	64	317	89	0	0	141	45	22	166	169	59	1158	322	219	0	0	54	133	8	263	5	248	53	276	60	137	126	109	212
Caldisericaceae	0	3	0	1	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
Staphylococcaceae	27	127	4	34	0	510	15	0	1	0	0	1	21	8	8	9	29	4	22	14	14	10	264	109	0	2	39	9	10	38	17	1	78	9	16	0	0	1	23	2	43	1	14	2	32	9	20	18	18	26
Flammeovirgaceae	14	17	4	17	0	132	7	0	0	0	1	0	1	2	1	0	11	0	21	5	2	2	60	12	0	0	3	1	1	14	13	7	83	12	6	0	0	0	9	0	14	0	13	4	22	14	15	6	3	15
Saccharospirillaceae	2	1	0	4	0	15	2	0	0	0	0	0	0	0	1	0	1	0	3	1	2	1	30	19	0	0	4	1	1	4	5	0	14	4	5	0	0	0	2	0	5	0	7	1	6	2	5	3	2	3
Alcaligenaceae	98	37	14	282	0	1041	141	0	3	0	1	19	57	30	24	25	168	14	302	100	83	72	521	190	0	1	167	33	16	275	200	118	1320	420	176	0	1	38	148	17	986	26	234	62	343	73	325	261	185	275
Erythrobacteraceae	137	22	17	318	0	1093	217	0	2	0	0	6	112	69	34	42	250	21	255	158	170	85	1043	282	1	2	373	74	42	481	290	149	1017	698	232	0	0	66	176	26	638	25	211	69	356	143	633	526	658	407
Rickettsiaceae	6	25	0	1	0	96	3	0	0	0	0	2	0	0	0	0	3	0	1	0	1	0	33	19	0	0	1	0	0	3	2	0	13	4	0	0	0	0	2	0	4	0	59	1	5	2	0	10	1	4
Hafniaceae	6	4	2	9	0	57	8	0	0	0	0	0	0	1	3	0	10	1	1	4	3	2	46	21	0	0	8	1	3	14	6	1	28	8	5	0	0	1	2	0	18	1	3	2	11	6	4	5	5	8
Acetobacteraceae	52	6242	6	135	0	573	66	0	1	0	1	12	24	19	7	14	79	4	103	37	32	34	359	116	0	0	89	25	11	128	91	46	480	182	70	0	1	10	64	6	244	12	1150	33	176	36	119	133	130	108
Fervidobacteriaceae	1	7	0	5	0	28	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	21	6	0	0	2	1	0	4	2	1	9	0	0	0	0	0	0	0	4	0	3	0	1	2	1	0	0	3
Bifidobacteriaceae	23	4	7	55	0	243	17	0	0	0	0	1	9	3	7	7	15	5	35	17	11	14	185	46	0	1	33	4	11	39	26	8	171	93	28	0	0	2	18	1	48	0	42	10	57	16	78	26	21	26
Microcoleaceae	6	16	1	3	0	81	0	0	0	0	0	0	0	1	0	1	3	0	4	2	3	1	71	47	1	0	12	1	1	16	1	1	33	1	2	0	0	0	8	0	19	0	4	5	16	21	5	6	2	85
Odoribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rikenellaceae	2	3	1	6	0	43	7	0	0	0	0	0	6	1	0	1	3	0	7	4	1	1	27	12	0	0	3	3	0	6	8	3	50	14	5	0	0	2	2	1	14	0	8	2	17	4	10	7	5	8
Methylococcaceae	12	3	1	18	0	87	5	0	0	0	0	0	4	3	0	0	6	1	22	6	1	5	76	36	0	0	21	4	0	25	22	10	98	29	17	0	0	3	11	1	46	0	19	6	24	9	15	24	10	20
Sporomusaceae	2	9	0	2	0	33	2	0	0	0	0	0	1	0	0	0	1	0	2	0	2	0	15	14	0	0	0	2	1	3	0	0	10	1	5	0	0	0	4	1	3	0	7	1	3	0	1	5	0	4
Methylocystaceae	24	7	3	30	0	134	21	0	0	0	0	2	6	2	3	11	24	3	40	19	9	6	93	14	0	2	23	1	1	55	17	13	127	75	29	0	0	0	23	1	74	4	45	13	41	18	50	37	28	41
Thermodesulfobacteriaceae	97	679	1	8	0	751	1	0	0	1	0	0	0	0	0	3	1	0	0	1	0	0	20	8	0	1	2	0	1	12	1	0	14	2	2	0	0	0	4	0	11	0	4	1	2	1	1	0	2	4
Hyphomonadaceae	9	2	0	22	0	93	14	0	0	1	0	0	5	6	0	1	24	1	20	11	4	9	96	36	0	0	26	4	3	41	12	15	83	44	13	0	0	1	11	1	31	1	15	5	28	7	53	27	29	30
Flavobacteriaceae	298	483	19	370	0	2638	243	0	3	6	0	5	89	47	35	49	570	4	802	61	41	130	1114	483	0	3	137	115	68	282	182	143	1548	180	324	0	0	22	322	13	819	9	258	74	603	252	139	212	46	943
Thermodesulfobiaceae	1	2	0	3	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	16	4	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	1
Coriobacteriaceae	0	1	0	10	0	22	1	0	0	0	0	0	0	1	2	0	1	0	6	1	1	0	33	14	0	0	9	1	5	8	2	4	22	11	5	0	0	0	2	1	11	0	6	0	6	2	8	6	3	4
Prevotellaceae	6	13	0	23	0	152	8	0	0	0	0	1	2	1	3	2	10	2	12	4	1	6	93	49	0	0	8	2	0	17	6	10	58	19	4	0	0	3	8	1	12	1	19	1	22	6	15	15	2	11
Sinobacteraceae	3	1	0	5	0	10	6	0	0	0	0	0	0	0	0	1	2	0	5	2	2	0	20	6	0	0	8	0	1	9	0	3	23	5	4	0	0	0	6	0	14	1	3	1	5	7	3	4	3	4
Chthoniobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Peptococcaceae	15	18	3	19	0	156	8	0	0	0	0	0	5	1	0	2	10	0	12	6	4	3	169	65	0	0	27	5	0	46	12	8	61	14	4	0	0	0	8	2	22	0	17	5	21	5	16	11	8	22
Merismopediaceae	2	2	0	1	0	8	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	10	0	0	0	0	0	1	2	0	0	4	0	0	0	0	0	0	0	0	0	4	0	2	1	0	1	0	3
Bdellovibrionaceae	2	2	0	5	0	23	2	0	0	0	0	0	0	1	0	0	3	1	4	0	1	0	30	15	0	0	4	0	1	8	2	3	31	4	5	0	0	0	3	0	10	0	13	2	4	1	3	3	1	10
Gemmataceae	6	6	0	17	0	73	4	0	0	0	0	0	2	3	1	2	6	1	16	4	1	1	42	3	0	0	9	2	0	17	4	4	93	24	24	0	0	3	10	2	19	3	21	1	13	4	6	11	8	13
Magnetococcaceae	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	10	8	0	0	2	0	0	0	2	0	7	1	0	0	0	0	0	0	0	0	1	0	6	1	2	1	0	1
Promicromonosporaceae	81	12	12	176	0	727	84	0	1	0	0	3	20	12	7	7	49	17	77	26	18	39	267	27	0	2	52	17	13	96	56	24	508	152	66	0	0	5	51	5	210	12	85	18	96	19	246	52	62	80
Kosmotogaceae	1	0	1	2	0	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	8	0	0	4	1	1	3	0	0	4	1	0	0	0	0	1	0	2	0	2	0	2	0	0	2	0	1
Comamonadaceae	556	96	47	1090	0	3473	546	1	7	5	2	91	854	144	102	121	1133	39	2081	591	325	601	1302	646	2	28	598	277	156	1321	1110	411	5145	1735	978	0	1	309	883	67	4462	101	1842	549	2745	609	980	824	292	1507
Xanthomonadaceae	129	175	42	325	0	1387	189	7	0	4	0	105	105	56	36	43	163	20	353	160	134	98	1403	903	0	105	419	48	35	431	291	138	1806	572	231	0	0	26	218	28	1315	30	471	97	454	108	545	471	348	348
None	728	390	87	1211	0	5615	696	1	6	10	1	70	436	198	137	165	805	60	1634	493	426	383	3138	1123	1	16	1015	238	146	1712	979	555	5476	2296	931	0	1	184	762	62	3643	102	1734	447	2476	555	1513	1327	1074	1406
Cellulomonadaceae	82	8	8	167	0	722	60	0	4	1	1	3	16	19	7	14	48	12	66	48	24	25	269	54	0	3	55	14	10	82	40	37	487	163	61	0	0	8	54	4	153	6	90	19	105	16	207	56	73	59
Chrysiogenaceae	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	8	1	0	0	0	0	0	1	0	0	8	2	0	0	0	2	2	0	1	0	0	2	6	0	5	0	1	1
Persicobacteraceae	1	3	0	2	0	24	2	0	0	1	0	0	0	1	1	1	1	0	2	0	2	2	6	5	0	0	4	1	0	1	2	3	26	0	3	0	0	0	1	0	4	0	3	0	5	7	1	5	1	5
Actinomycetaceae	48	6	17	76	0	358	36	0	0	0	0	5	7	7	4	3	24	6	44	25	8	16	114	56	0	4	37	9	14	54	42	21	243	115	35	0	0	10	27	4	104	5	51	12	69	8	86	34	27	38
Tsukamurellaceae	5	2	0	24	0	72	13	0	0	0	0	3	2	1	2	2	6	2	8	5	3	4	23	14	0	0	9	3	1	12	7	6	52	26	7	0	0	0	3	0	17	0	11	3	22	5	16	8	9	10
Oxalobacteraceae	149	35	24	331	0	1822	180	0	5	4	0	26	145	54	19	35	415	22	920	274	398	253	458	197	0	9	749	27	114	314	871	251	8388	1258	511	0	1	97	304	25	10150	57	284	138	387	134	1037	2185	503	798
Polyangiaceae	33	7	10	76	0	349	32	0	1	1	0	5	17	9	10	10	36	5	60	22	12	12	155	65	0	0	27	9	4	56	37	29	333	149	64	0	1	10	74	1	129	6	72	31	120	29	72	45	44	76
Melioribacteraceae	0	1	0	1	0	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	6	0	0	1	0	0	1	0	0	10	0	4	0	0	0	0	0	1	0	0	1	3	0	0	0	1	0
Limnochordaceae	7	1	0	3	0	26	5	0	0	0	0	0	2	1	1	0	1	0	3	1	1	1	18	6	0	0	7	0	1	9	1	2	30	6	2	0	0	1	3	1	9	1	5	2	8	1	10	2	2	6
Catenulisporaceae	20	2	4	60	0	236	24	0	0	0	0	0	7	6	1	7	11	7	32	14	6	4	66	29	0	0	15	4	5	28	14	14	137	60	21	0	0	3	20	1	58	0	37	6	51	3	48	17	19	27
Marinilabiliaceae	4	5	0	5	0	24	0	0	0	0	0	0	2	0	0	0	2	0	4	2	0	0	22	6	0	0	2	1	1	6	1	1	15	5	0	0	0	0	2	1	2	0	3	2	5	3	5	4	0	1
Moritellaceae	2	0	0	2	0	15	0	0	0	1	0	0	0	1	0	0	4	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	2	0	1	1	0	0	2	0	0	3
Propionibacteriaceae	161	26	22	321	0	1290	151	0	4	5	0	8	20	39	25	31	64	38	115	92	34	61	336	123	1	4	86	30	31	179	100	77	573	258	76	0	0	29	75	4	269	15	132	37	196	49	301	78	127	146
Idiomarinaceae	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	4	0	0	0	1	0	2	0	0	9	1	0	0	0	2	2	0	1	0	1	1	2	0	2	0	0	0
Cryomorphaceae	4	3	1	4	0	22	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	6	4	0	0	0	1	2	1	0	3	16	1	2	0	0	0	1	0	6	0	3	1	6	2	1	0	0	5
Pseudoalteromonadaceae	9	49	2	16	0	190	8	0	0	0	0	3	1	3	2	0	6	0	11	2	2	4	157	63	0	0	22	3	3	33	10	3	66	13	10	0	0	0	16	0	30	0	11	1	21	10	17	12	14	15
Ectothiorhodospiraceae	20	6	2	47	0	230	40	0	0	0	0	0	11	4	5	8	32	4	63	32	25	14	129	62	0	0	37	16	10	62	45	21	266	81	41	0	0	17	40	7	117	4	54	9	77	25	63	58	37	51
Chloroflexaceae	0	2	1	1	0	14	3	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	8	4	0	0	1	1	0	4	1	1	6	3	1	0	0	0	3	0	1	1	1	0	1	1	1	1	0	0
Trueperaceae	5	1	2	3	0	22	3	0	0	0	0	0	0	1	0	0	2	0	5	1	0	3	9	0	0	0	2	3	0	5	5	1	26	13	2	0	0	0	1	0	12	0	5	3	5	1	8	5	2	3
Leuconostocaceae	3	18	0	13	0	94	5	0	0	0	0	0	1	2	0	1	4	0	4	2	3	2	63	18	0	0	13	3	0	7	2	3	22	1	3	0	0	0	7	0	6	0	4	0	6	7	6	4	2	6
Hydrogenothermaceae	3	8	0	4	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	26	60	0	0	16	0	0	5	1	0	8	3	0	0	0	0	1	2	3	0	1	0	4	1	1	2	0	3
Oceanospirillaceae	0	13	0	10	0	58	6	0	0	0	0	1	2	0	0	0	6	0	6	2	1	0	77	35	0	0	14	4	0	15	3	3	38	16	9	0	0	0	9	0	32	1	13	1	5	2	12	12	3	5
Mycobacteriaceae	650	106	138	1043	0	4341	581	1	5	1	0	22	79	74	51	72	252	55	556	282	147	149	1047	297	1	6	248	71	51	577	318	175	2254	1129	358	0	0	59	314	46	917	27	622	99	677	165	680	293	296	386
Gemmatimonadaceae	19	3	8	63	0	198	23	0	0	0	0	3	10	6	3	4	22	2	36	19	6	11	92	36	0	0	19	4	6	38	27	14	176	61	28	0	1	6	29	3	80	3	32	3	59	6	36	37	25	40
Alcanivoracaceae	10	3	1	15	0	88	5	0	0	0	0	0	5	1	3	4	11	2	24	5	3	9	54	30	0	0	13	2	2	20	6	6	92	32	8	0	0	3	4	1	36	3	24	6	29	9	17	13	14	29
Ferrimonadaceae	3	0	1	3	0	11	2	0	0	0	0	0	2	0	0	0	1	0	4	1	1	0	27	9	0	0	3	0	0	8	1	1	11	5	1	0	0	0	1	0	3	1	6	0	7	2	5	2	5	2
