,Adal-1_RunId0094_LaneId7,Adal-2_RunId0094_LaneId7,Adal-3_RunId0094_LaneId7,Adal-4_RunId0094_LaneId7,Adal-5_RunId0094_LaneId7,Adal-6_RunId0094_LaneId7,Adal-7_RunId0094_LaneId7,Adal-8_RunId0094_LaneId7,Adal-9_RunId0094_LaneId7,Control_1_RunId0094_LaneId7,Control_2_RunId0094_LaneId7,Tj2-10_RunId0094_LaneId7,Tj2-1_RunId0094_LaneId7,Tj2-2_1_RunId0094_LaneId7,Tj2-2_2_RunId0094_LaneId7,Tj2-3_RunId0094_LaneId7,Tj2-4_RunId0094_LaneId7,Tj2-5_RunId0094_LaneId7,Tj2-6_RunId0094_LaneId7,Tj2-7_RunId0094_LaneId7,Tj2-8_RunId0094_LaneId7,Tj2-9_RunId0094_LaneId7,Tjor-10_RunId0094_LaneId7,Tjor-2_RunId0094_LaneId7,Tjor-3_RunId0094_LaneId7,Tjor-4_RunId0094_LaneId7,Tjor-5_RunId0094_LaneId7,Tjor-6_RunId0094_LaneId7,Tjor-7_RunId0094_LaneId7,Tjor-9_RunId0094_LaneId7,ULL-10_RunId0094_LaneId7,ULL-1_RunId0094_LaneId7,ULL-2_RunId0094_LaneId7,ULL-3_RunId0094_LaneId7,ULL-4_RunId0094_LaneId7,ULL-5_RunId0094_LaneId7,ULL-6_RunId0094_LaneId7,ULL-7_RunId0094_LaneId7,ULL-8_RunId0094_LaneId7,ULL-9_RunId0094_LaneId7,Var-10_RunId0094_LaneId7,Var-1_RunId0094_LaneId7,Var-2_RunId0094_LaneId7,Var-3_RunId0094_LaneId7,Var-4_RunId0094_LaneId7,Var-5_RunId0094_LaneId7,Var-6_RunId0094_LaneId7,Var-7_RunId0094_LaneId7,Var-8_RunId0094_LaneId7,Var-9_RunId0094_LaneId7
Ordosporidae,0.0,0.0,0.0,0.00019928494878411292,0.0,2.355563721446975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8533268719110833e-05,0.0,0.0,0.0,0.0001472169959234485,0.00017882076976414834,0.0,0.0,0.0,0.0,0.0,3.805985706997127e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4388805718103946e-05,0.0,1.4737198774420461e-05,0.0,0.0,1.1947244204429081e-05,0.0,0.0
Pichiaceae,4.7315361162556774e-05,0.00014177719414647526,4.471156799770221e-05,0.00030671256681300116,0.0,0.00013534701937588665,0.0,0.0,0.0,0.0,0.0,0.0,1.6072248079938856e-05,3.3708141086704944e-05,6.383043575940939e-06,1.66514300598139e-05,9.053585710313323e-06,0.0,7.606376638015656e-06,5.6983398679523454e-06,0.0,1.819299901665592e-05,0.00026937438176857683,0.0003669558096148004,0.0,0.0,0.00028368491178487745,1.4510509006518443e-05,1.1730388374270042e-05,8.591235935115902e-05,1.5222614521979946e-05,4.484772566895894e-05,1.692667301998221e-05,8.29025840677938e-05,2.450371084124953e-05,0.0,0.0,0.0,5.670843136691082e-06,0.0,1.2075488152208807e-05,0.0,8.198072933834318e-05,5.6262204590188084e-05,1.5121008356172313e-05,8.821565921207177e-06,0.00014140589127573393,3.1871822709015456e-05,0.00018276640130638133,1.1436444843147903e-05
Geminibasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.517628265465727e-07,0.0,0.0
Ophiocordycipitaceae,4.081068183408265e-05,4.4467772444880574e-05,3.505895012496719e-05,0.00013467860323225885,0.0,5.078956219708135e-05,6.595413466353682e-05,0.0,0.0,0.0,0.0,0.00012686488490384307,5.040987548096135e-06,3.5241350731273217e-06,2.0020126011765563e-06,3.481763562136143e-06,1.0411925339617788e-05,9.761577673795689e-05,8.349969092487554e-06,8.936291978662895e-06,2.334641763293733e-06,2.8530757193811504e-06,0.00013660217479010146,0.00023479180397473277,0.0,0.0,0.00021688017728730267,2.0480198342236854e-05,7.358365977791939e-06,4.65431271213679e-05,5.729404613948211e-06,2.8132570569245904e-05,2.1235896185781054e-05,0.00010400807451755844,2.6899171302285526e-05,0.0,0.0,7.630692060184943e-05,7.11453668387501e-06,7.932487474967642e-06,1.5780924856131103e-05,0.00011256179909238789,7.428166224301107e-05,2.941064118275422e-05,2.561023187786845e-05,1.6601064297540544e-05,0.00012319809718711982,1.0765410177700161e-05,6.369316771046771e-05,3.586988936585413e-06
Acaulosporaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterocytozoonidae,3.52941529046719e-05,0.00018801151707383126,0.0,6.1009983311432473e-05,0.0,0.00012259427375687458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3525413492645094e-05,0.0,0.0,4.502253680329358e-05,0.0,1.1347715140134922e-05,3.4004699304538526e-05,0.0,2.7141565585112073e-05,3.004644528433095e-05,0.00013138797179349779,0.0,0.0,5.2902579665857e-05,0.0,0.0,1.1651814443798909e-05,9.084056785732574e-06,0.0,3.78785602216264e-05,4.122658979224722e-05,3.655631895915108e-05,0.0,0.0,0.0,0.0,0.0,6.0050142247092216e-06,0.0,0.0,0.0,0.0,0.0,0.0001875191302944045,0.0,6.0591882542541654e-05,6.824669588266071e-06
Lentitheciaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordycipitaceae,0.000151269882814498,4.862663444820873e-05,4.9291520330984143e-05,0.00036968895248343285,0.0,0.00020463230785444224,0.00011848698935193225,0.0,0.0,0.0003097376042876083,0.0,0.0,1.063114865089465e-05,7.4321952734039075e-06,8.444255559453066e-06,4.895224152433859e-06,1.863115173485935e-05,0.00013724398553159223,4.1927613533609436e-05,3.2666605305276255e-05,2.1335700868108214e-05,1.4039597239578113e-05,0.00025089572223707863,0.0002977446010578707,0.0,0.0,0.00042220397653468727,6.0788098261932155e-05,1.5518364564724373e-05,0.00011365517240258094,3.356383355821788e-05,0.00013843655021952681,9.42356642263904e-05,0.0002193469613919397,8.644385980312422e-05,0.0,0.0,0.00010728456256772674,1.7504833276817925e-05,1.1152768872254141e-05,4.171224917335658e-05,0.00015825751166756544,0.0001646893173622822,7.443039174736436e-05,6.134524216045642e-05,2.334045073858185e-05,0.000304852650277358,3.0271496023356048e-05,0.0001522351981996782,2.218993452010778e-05
Tubulicrinaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stereaceae,8.51613073463443e-06,1.13413308384415e-05,5.364988579653248e-06,1.962814238763982e-05,0.0,1.3920370929108281e-05,2.8035571990534507e-06,0.0,0.0,0.0,0.0,0.0,9.642630672520495e-07,0.0,0.0,0.0,1.4484658330699872e-06,0.0,4.563486098004039e-06,4.102499154060298e-06,3.572647313455203e-06,3.2744959411516686e-06,3.202043884508459e-05,4.7553931147208936e-05,0.0,0.0,3.403965416788834e-05,0.0,0.0,1.2183027216740092e-05,2.92252432093934e-06,5.3813262833849115e-06,7.108673220080022e-06,1.3263425601485342e-05,2.940226315238715e-06,0.0,0.0,0.0,0.0,0.0,2.8979013231505432e-06,0.0,1.9673909744093897e-05,0.0,3.628771737456172e-06,4.234036294532728e-06,7.541085880643179e-06,2.353436241072846e-06,1.4620223201945557e-05,1.0978169404119485e-06
Nidulariaceae,0.0,0.0,0.0,0.0,0.0,3.0075191587992974e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1327103834312202e-12,9.132538188804341e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hygrophoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2140286494748399e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.486341839149126e-07,4.777393511758824e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287795192076835e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glomerellaceae,9.898820756953562e-05,8.038246348082084e-05,2.2814835651417765e-05,0.00046325565100045865,0.0,0.00012135375294658253,7.391790567190796e-05,0.0,0.0,0.0,0.0,8.255813390589712e-05,1.5582160463971697e-05,2.293353401063153e-06,5.211289933680323e-06,5.6644496743401345e-06,1.478318595652476e-05,0.00012704818001243895,2.4063952398846328e-05,2.2098326446692958e-05,7.59641517281923e-06,1.7638243796911972e-05,0.0001854971111445361,0.00029060489736279873,0.0,0.0,0.0002388458095489079,3.850201287370584e-05,4.788503644515914e-06,6.61558864291335e-05,1.5535194315784508e-05,4.576862482343502e-05,6.348284595511844e-05,0.00015510898013014877,0.0036134924014199613,0.0,0.0,2.482860790741674e-05,5.208558946432108e-06,1.0324233749340545e-05,2.2592982751070084e-05,7.325030948636082e-05,0.00011527055739936829,4.976182260873562e-05,2.2838622631634056e-05,2.340703861676982e-05,0.00023089521135211653,2.652142491756057e-05,0.0001160564596232282,1.633979167829076e-05
Pileolariaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metschnikowiaceae,2.7702479203698156e-05,9.838050995512282e-05,6.980798636708678e-05,9.577381264641185e-05,0.0,0.0001339597204378353,8.207828024359394e-05,0.0,0.0,0.0,0.0,0.0,9.4100754438186e-06,1.7542793798996755e-05,1.9931639120896197e-05,4.3329681581424495e-06,7.067662980095936e-06,0.0,2.968951103866523e-06,1.3345191735530973e-05,2.905403609547493e-06,1.7752908869640957e-05,0.00025745363226923934,0.00046979980322113486,0.0,0.0006377894891507971,0.0002629814228483392,5.663799438651907e-06,9.157303449453613e-06,6.706730583300257e-05,4.753401030697044e-06,3.501028438830893e-05,4.459648158888381e-05,0.00011864917345640941,1.9128771243684538e-05,0.0,0.0,0.0,4.4269319787259865e-06,0.0,1.2568939837502925e-05,0.0005603214377846068,9.95525797563495e-05,1.464032459197114e-05,2.59692046533099e-05,0.0,9.812285944940332e-05,2.6794570439297108e-05,0.00017438203882661076,1.0713404447002672e-05
Trigonopsidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aspergillaceae,0.0003406417859569217,0.0003213344588317251,9.835712970254912e-05,0.0015293439681013019,0.0,0.000539408920807171,0.0003224058188036936,0.0,0.000381063541906005,0.0,0.0,0.00016178031954631667,4.178431053130128e-05,4.044634800388996e-05,3.8295022133144017e-05,3.108004042772206e-05,6.397326094397871e-05,0.00012448134537305824,0.00010800141257099227,5.9257722098655154e-05,3.572611199180411e-05,3.456377443018283e-05,0.000900188143316801,0.001147740686691479,0.0,0.0006535448477714746,0.0011771928068098688,9.866311546902054e-05,8.445165264725488e-05,0.00033737272792703235,5.72321894115798e-05,0.00020628208896306425,0.0002047954201828761,0.00049737343228195,0.00018131212328566378,0.0,0.0,0.0004865395971438215,3.8558471722164517e-05,5.057823366450493e-05,7.647162300274204e-05,0.0008612446465234531,0.0004153338961327122,0.0001350178700431711,0.00012700572695457425,0.00010232150945225471,0.0008986369834369236,0.00010590356030629488,0.0006579033935726697,5.031610114104499e-05
Scortechiniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plectosphaerellaceae,1.7663271628852743e-10,9.801253129417607e-11,2.2255001366457086e-10,6.615480488963393e-10,0.0,2.8571432008593326e-10,2.325938568909601e-10,0.0,0.0,0.0,0.0,2.516634640393672e-10,2.999961075505045e-11,0.0,0.0,1.3813636132289353e-11,4.5063855144761215e-11,0.0,9.465107692125962e-11,8.508976573199151e-11,1.8525032640412825e-11,3.961777472743551e-11,3.226691694934157e-10,4.748919858178257e-10,0.0,0.0,5.074483265369087e-10,2.7084550953177123e-11,8.758129752188572e-11,1.9923450507211446e-10,2.6519480920864423e-11,1.674207997072145e-10,1.7376939411246124e-10,2.0632212247693835e-10,2.2868667271548e-10,0.0,0.0,3.0274199174016917e-10,2.8226391380975424e-11,6.294309975253921e-11,3.255701139658184e-11,0.0,1.926929932826429e-10,7.001070953823806e-11,8.279062541728122e-11,2.1954493034201613e-11,5.278815602700853e-10,5.1863306750134456e-11,3.0323744636771954e-10,3.130844183178976e-11
Coriolaceae,8.831635814426372e-05,0.0003136401001413635,5.563750341614271e-05,0.0006615480488963394,0.0,0.00025563912849794026,0.00018898250872390507,0.0,0.0,0.0,0.0,0.0,5.499928638425916e-05,2.0972612892481743e-05,3.971417517498523e-05,4.144090839686806e-05,3.0042570096507475e-05,0.00038728328232651133,0.00013251150768976347,3.5454069054996465e-05,1.8525032640412823e-05,5.659682103919359e-05,0.000554489737867326,0.000776265746048369,0.0,0.0,0.0007942669458838572,1.805636730211808e-05,1.4596882920314287e-05,0.0003352970939018512,4.546196729291045e-05,0.0001953242663250836,0.00017376939411246125,0.0004470312653666998,0.000121966225448256,0.0,0.0,0.0,3.5282989226219275e-05,0.0,5.2592095332939894e-05,0.0008931610129805278,0.00028337204894506306,0.00023336903179412686,0.0001091330971409616,9.879521865390724e-05,0.00035192104018005687,6.406643775016609e-05,0.000682284254327369,3.700088580120608e-05
Aporpiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chrysozymaceae,0.0,0.0,0.0,0.0,0.0,3.0075191587992974e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39813115029366e-12,3.6530152755217366e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7903466617869085e-11,2.6328696077645643e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.1471549876269605e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corynesporascaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.910565109709667e-06,0.0,0.0,0.0
Tilletiariaceae,7.059075888883354e-06,0.0,1.3341221280014973e-05,0.00010982178634640365,0.0,3.173138530781936e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.193555081073636e-06,3.3526578565291064e-06,0.0,0.0,7.2038562276965375e-06,0.00027859797710132645,4.539243798030896e-06,3.4005881033288955e-06,4.4420857245643455e-06,2.7142508806756122e-06,9.314721731402046e-05,0.00010949378148200243,0.0,0.0,8.464706901171704e-05,0.0,1.4000645829257823e-05,4.660887746710934e-05,9.084372474190163e-06,4.0145545695405105e-05,1.7677275734766573e-05,8.245604499118445e-05,1.4623035744638264e-05,0.0,0.0,0.0,0.0,4.527905299243023e-05,7.206267492613816e-06,0.0,2.174377484206344e-05,1.1191831774985663e-05,1.6242726859439677e-05,1.0528860271427955e-05,4.688141173627611e-05,1.024158730073763e-05,8.483158351791555e-05,6.8249067586698555e-06
Saccharomycetaceae,0.0008364490439710637,0.001981942409150495,0.0003284857114769819,0.0014458979183144855,0.0,0.0017245996108067683,0.0003754958696947883,0.0,0.0,0.0006450423459780377,0.0,0.0,6.64195206325035e-05,5.159292476987256e-05,0.00011723692012653708,6.626439405424818e-05,5.820030401685034e-05,0.0,0.00011176463513106372,0.00012036016662046492,0.00010253664603552879,0.0001169523443668807,0.0014680905197491164,0.0024937452359647737,0.0,0.0007502892756946007,0.0016933868785652978,0.00013325675793634438,5.386280809953697e-05,0.0005451087444265152,0.00010344930220062274,0.0003500789078220802,0.00019624996476354996,0.0002664665554020094,0.00024753187975091025,0.0,0.0007816209243751419,0.00044684975261612196,8.332478711218812e-05,9.290455014728679e-05,0.00014601152364147315,0.0003295783113887057,0.00031787725985286296,0.00017222733709000871,0.00021384941672444107,0.0001377213277557216,0.0005050096003304716,0.00012833496607055596,0.0007646176234222615,0.0001029256720217385
Phyllachoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1327103834312202e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coniothyriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entylomataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.942835034997046e-12,0.0,0.0,0.0,9.465107692125962e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.788497274409204e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1471549876269605e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phacidiaceae,0.0,0.0,0.0,2.5444155726782285e-11,0.0,3.0075191587992974e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.659682103919359e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.576994548818408e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mortierellaceae,1.227674408957687e-05,2.0436895093172483e-05,0.0,2.122175744086682e-05,0.0,1.818610568564567e-05,1.2124715558895522e-05,0.0,6.180095632476888e-05,0.0,0.0,0.0,7.2978632225058445e-06,8.746128354279825e-06,1.656185022560019e-06,2.8803238602575416e-06,1.5660672295790573e-06,0.0,7.894395151125018e-06,1.4785274501855656e-06,0.0,4.720471061862212e-06,4.441835485760029e-05,6.284037194366906e-05,0.0,0.0,5.980543464150341e-05,3.7649888177013547e-06,3.0436410629414094e-06,1.9251634579176796e-05,4.739707484473757e-06,5.818237856684308e-06,1.0430767432394565e-05,7.170143648615305e-06,3.17894421443274e-06,0.0,0.0,0.0,1.4713929736709588e-06,1.3124459796072732e-05,2.0887885619508768e-06,0.0,2.36347118482051e-05,4.866049634466689e-06,6.277428569628602e-06,2.2888995164153313e-06,1.2230023522286957e-05,4.452896821814218e-06,3.688356868365386e-05,2.3738980861039423e-06
Didymosphaeriaceae,8.58159288072446e-05,0.0,1.94624222250468e-05,0.0008010503425890964,0.0,4.97971798737653e-05,9.492361867059708e-05,0.0,0.0,0.0,0.0,0.0,2.332020490786212e-06,1.6303065866399855e-06,3.7046188781158226e-06,0.0,1.1384879689299528e-05,0.0,1.3243866888264852e-05,3.307227531440498e-06,3.2400987179798583e-06,1.0558932710515111e-05,6.721188427679856e-05,6.176287331150357e-05,0.0,0.0,6.174236086191589e-05,3.579211015364999e-05,2.3828470220635767e-05,2.493109631237766e-05,4.417483952715599e-06,1.3014460043796053e-05,1.7805958066446445e-05,9.222111820623862e-05,7.11078568447676e-06,0.0,0.0,3.530048442581787e-05,3.2912688577286492e-06,7.339325145334295e-06,6.424389468075503e-06,0.00010414484045387031,4.4936983926406684e-05,0.0,1.1408796454192306e-05,7.679848787832327e-06,0.0002051744313133781,2.774686276609991e-05,7.660955400058014e-05,7.965040932663953e-06
